sample	chromosome	start	end	num.mark	log2
C3N-01383	10	4730000.5	44970000.5	1845	-0.1038
C3N-01383	10	44990000.5	52890000.5	300	-0.0068
C3N-01383	10	52910000.5	104270000.5	2522	0.0421
C3N-01383	10	104290000.5	128090000.5	1185	-0.003
C3N-01383	10	128110000.5	133610000.5	274	-0.0873
C3N-01383	11	210000.5	63450000.5	2880	-8e-04
C3N-01383	11	63470000.5	67610000.5	208	0.0996
C3N-01383	11	67630000.5	101170000.5	1631	0.0031
C3N-01383	11	101190000.5	101890000.5	36	-0.2936
C3N-01383	11	101910000.5	116470000.5	725	0.0023
C3N-01383	11	116490000.5	118410000.5	97	-0.1584
C3N-01383	11	118430000.5	135050000.5	831	-0.027
C3N-01383	12	50000.5	119850000.5	5776	0.0302
C3N-01383	12	119870000.5	125070000.5	260	0.1275
C3N-01383	12	125090000.5	133250000.5	403	-0.0596
C3N-01383	13	18210000.5	109630000.5	4516	0.0255
C3N-01383	13	109650000.5	114350000.5	223	-0.0642
C3N-01383	14	16090000.5	34330000.5	730	0.0128
C3N-01383	14	34350000.5	35670000.5	67	0.1832
C3N-01383	14	35690000.5	101110000.5	3257	0.016
C3N-01383	14	101130000.5	106870000.5	284	-0.113
C3N-01383	15	17030000.5	39590000.5	775	-0.0189
C3N-01383	15	39610000.5	85810000.5	2264	0.0329
C3N-01383	15	85830000.5	101850000.5	798	-0.0147
C3N-01383	16	30000.5	90090000.5	3651	0.0255
C3N-01383	17	150000.5	21830000.5	1018	-0.1222
C3N-01383	17	21850000.5	22050000.5	8	-0.709
C3N-01383	17	22090000.5	26990000.5	36	-0.0743
C3N-01383	17	27010000.5	32850000.5	284	0.206
C3N-01383	17	32870000.5	51270000.5	850	0.0725
C3N-01383	17	51290000.5	83210000.5	1573	-0.1054
C3N-01383	18	70000.5	21190000.5	740	0.0835
C3N-01383	18	21210000.5	24750000.5	176	0.2339
C3N-01383	18	24770000.5	30030000.5	264	0.0497
C3N-01383	18	30050000.5	80250000.5	2494	-0.1487
C3N-01383	19	270000.5	23810000.5	1122	0.1054
C3N-01383	19	23830000.5	32550000.5	253	-0.0508
C3N-01383	19	32570000.5	58590000.5	1278	0.0654
C3N-01383	20	70000.5	45210000.5	2087	-0.0188
C3N-01383	20	45230000.5	51270000.5	302	-0.1301
C3N-01383	20	51290000.5	53290000.5	101	0.0014
C3N-01383	20	53310000.5	55290000.5	99	0.1035
C3N-01383	20	55310000.5	64270000.5	445	-0.0411
C3N-01383	21	5230000.5	34910000.5	1091	0.0352
C3N-01383	21	34930000.5	38150000.5	161	-0.0273
C3N-01383	21	38170000.5	38670000.5	26	-0.2458
C3N-01383	21	38690000.5	46670000.5	372	-0.0383
C3N-01383	22	10690000.5	17150000.5	76	-0.0668
C3N-01383	22	17170000.5	43550000.5	1250	0.0352
C3N-01383	22	43570000.5	50750000.5	357	-0.0362
C3N-01383	23	250000.5	156010000.5	7202	-0.1717
C3N-01383	24	2790000.5	10030000.5	153	-0.0027
C3N-01383	24	10050000.5	10650000.5	5	-0.8589
C3N-01383	24	10670000.5	11450000.5	29	0.1747
C3N-01383	24	11470000.5	56870000.5	425	0.0113
C3N-01388	1	830000.5	2490000.5	81	-0.0653
C3N-01388	1	2510000.5	4890000.5	111	-0.2518
C3N-01388	1	4910000.5	19070000.5	671	-0.1258
C3N-01388	1	19090000.5	19330000.5	13	0.1959
C3N-01388	1	19350000.5	36290000.5	842	-0.1164
C3N-01388	1	36310000.5	39130000.5	140	0.1005
C3N-01388	1	39150000.5	40410000.5	64	0.5015
C3N-01388	1	40430000.5	43090000.5	131	0.2782
C3N-01388	1	43110000.5	44250000.5	58	0.4695
C3N-01388	1	44270000.5	47550000.5	163	0.1677
C3N-01388	1	47570000.5	49490000.5	97	-0.0393
C3N-01388	1	49510000.5	58390000.5	444	0.1284
C3N-01388	1	58410000.5	65390000.5	349	-0.1094
C3N-01388	1	65410000.5	72770000.5	368	0.0327
C3N-01388	1	72790000.5	124950000.5	2335	-0.0991
C3N-01388	1	124970000.5	248930000.5	4983	0.2087
C3N-01388	2	30000.5	162130000.5	7565	0.01
C3N-01388	2	162150000.5	162470000.5	17	0.4226
C3N-01388	2	162490000.5	178530000.5	797	0.0336
C3N-01388	2	178550000.5	178810000.5	14	0.5245
C3N-01388	2	178830000.5	242110000.5	3146	0.0191
C3N-01388	3	30000.5	17410000.5	866	-0.0153
C3N-01388	3	17430000.5	88250000.5	3526	-0.1042
C3N-01388	3	88270000.5	198130000.5	5306	0.0375
C3N-01388	4	50000.5	35430000.5	1741	-0.0536
C3N-01388	4	35450000.5	42890000.5	371	0.1986
C3N-01388	4	42910000.5	56710000.5	554	0.1132
C3N-01388	4	56730000.5	96570000.5	1975	-0.0434
C3N-01388	4	96590000.5	106370000.5	489	0.0186
C3N-01388	4	106390000.5	190010000.5	4151	-0.0714
C3N-01388	5	30000.5	40270000.5	1977	-0.0204
C3N-01388	5	40290000.5	181290000.5	6680	0.02
C3N-01388	6	170000.5	2650000.5	125	-0.0861
C3N-01388	6	2670000.5	166730000.5	8005	0.0118
C3N-01388	6	166750000.5	170590000.5	189	-0.1006
C3N-01388	7	50000.5	2510000.5	123	-0.0861
C3N-01388	7	2530000.5	153710000.5	7066	0.0237
C3N-01388	7	153730000.5	159310000.5	274	-0.0558
C3N-01388	8	250000.5	35410000.5	1660	-0.1206
C3N-01388	8	35430000.5	76450000.5	1889	0.0293
C3N-01388	8	76470000.5	126350000.5	2478	0.1496
C3N-01388	8	126370000.5	141490000.5	750	0.2237
C3N-01388	8	141510000.5	142630000.5	57	0.0414
C3N-01388	8	142650000.5	145070000.5	122	0.2444
C3N-01388	9	210000.5	30910000.5	1525	-0.0517
C3N-01388	9	30930000.5	65410000.5	426	0.1359
C3N-01388	9	65430000.5	138170000.5	3454	-0.0114
C3N-01388	10	70000.5	24410000.5	1211	-0.1294
C3N-01388	10	24430000.5	128350000.5	4886	0.0094
C3N-01388	10	128370000.5	133610000.5	261	-0.0644
C3N-01388	11	210000.5	101150000.5	4718	0.0148
C3N-01388	11	101170000.5	135050000.5	1690	-0.1236
C3N-01388	12	50000.5	28250000.5	1397	0.1442
C3N-01388	12	28270000.5	37470000.5	312	0.2497
C3N-01388	12	37490000.5	73870000.5	1781	0.0391
C3N-01388	12	73890000.5	128990000.5	2739	-0.0892
C3N-01388	12	129030000.5	132570000.5	176	-0.2262
C3N-01388	12	132590000.5	133250000.5	34	-0.0691
C3N-01388	13	18210000.5	114350000.5	4739	0.0134
C3N-01388	14	16090000.5	106870000.5	4338	0.0119
C3N-01388	15	17030000.5	101850000.5	3837	0.0056
C3N-01388	16	30000.5	84350000.5	3366	0.0118
C3N-01388	16	84370000.5	90090000.5	285	-0.0746
C3N-01388	17	150000.5	26690000.5	1052	-0.0368
C3N-01388	17	26710000.5	68970000.5	2012	0.0068
C3N-01388	17	68990000.5	69230000.5	13	0.3779
C3N-01388	17	69250000.5	70030000.5	40	0.0362
C3N-01388	17	70050000.5	83210000.5	652	-0.0471
C3N-01388	18	70000.5	25890000.5	973	0.0982
C3N-01388	18	25910000.5	80250000.5	2701	-0.1358
C3N-01388	19	270000.5	58590000.5	2653	0.0165
C3N-01388	20	70000.5	64270000.5	3034	-0.0032
C3N-01388	21	5230000.5	46670000.5	1650	-0.0127
C3N-01388	22	10690000.5	46990000.5	1498	-0.0048
C3N-01388	22	47010000.5	50010000.5	148	-0.1154
C3N-01388	22	50030000.5	50750000.5	37	0.083
C3N-01388	23	250000.5	57230000.5	2768	-0.0053
C3N-01388	23	57250000.5	156010000.5	4434	0.0702
C3N-01388	24	2790000.5	56870000.5	612	0.0059
C3N-01502	1	830000.5	2070000.5	60	0.0634
C3N-01502	1	2090000.5	7910000.5	283	-0.074
C3N-01502	1	7930000.5	29270000.5	1027	0.0403
C3N-01502	1	29290000.5	30910000.5	80	-0.1427
C3N-01502	1	30930000.5	89710000.5	2915	0.0401
C3N-01502	1	89730000.5	124950000.5	1502	-0.0379
C3N-01502	1	124970000.5	207770000.5	2968	0.1109
C3N-01502	1	207790000.5	223890000.5	795	-0.0477
C3N-01502	1	224050000.5	247590000.5	1157	0.1145
C3N-01502	1	247610000.5	248930000.5	63	0.0031
C3N-01502	2	30000.5	3330000.5	166	-0.1886
C3N-01502	2	3350000.5	59510000.5	2796	-0.0584
C3N-01502	2	59530000.5	60730000.5	60	-0.1854
C3N-01502	2	60750000.5	178610000.5	5361	0.0222
C3N-01502	2	178630000.5	178790000.5	9	0.6297
C3N-01502	2	178810000.5	238270000.5	2956	0.0361
C3N-01502	2	238290000.5	240390000.5	106	-0.1057
C3N-01502	2	240410000.5	241770000.5	68	0.1049
C3N-01502	2	241790000.5	242110000.5	17	-0.1884
C3N-01502	3	30000.5	93710000.5	4517	-0.0433
C3N-01502	3	93730000.5	167230000.5	3652	0.0334
C3N-01502	3	167250000.5	177510000.5	512	0.1239
C3N-01502	3	177530000.5	198130000.5	1017	0.0371
C3N-01502	4	50000.5	34510000.5	1695	-0.024
C3N-01502	4	34530000.5	106670000.5	3450	0.0438
C3N-01502	4	106690000.5	122150000.5	760	-0.023
C3N-01502	4	122170000.5	122410000.5	13	0.45
C3N-01502	4	122430000.5	189290000.5	3327	-0.0397
C3N-01502	4	189310000.5	190010000.5	36	-0.2832
C3N-01502	5	30000.5	9030000.5	448	-0.1283
C3N-01502	5	9050000.5	122730000.5	5324	-0.0386
C3N-01502	5	122750000.5	181290000.5	2885	0.0251
C3N-01502	6	170000.5	6930000.5	337	-0.1141
C3N-01502	6	6950000.5	29430000.5	1104	-0.0357
C3N-01502	6	29450000.5	37410000.5	390	0.0721
C3N-01502	6	37430000.5	127890000.5	4368	0.0208
C3N-01502	6	127910000.5	153530000.5	1273	0.0939
C3N-01502	6	153550000.5	170590000.5	847	-0.098
C3N-01502	7	50000.5	2170000.5	106	-0.0505
C3N-01502	7	2190000.5	20190000.5	891	0.1085
C3N-01502	7	20210000.5	142010000.5	5641	0.0315
C3N-01502	7	142030000.5	142210000.5	10	0.627
C3N-01502	7	142230000.5	152730000.5	493	0.0269
C3N-01502	7	152750000.5	157630000.5	240	-0.0408
C3N-01502	7	157650000.5	158450000.5	40	-0.2771
C3N-01502	7	158470000.5	159310000.5	42	-0.0845
C3N-01502	8	250000.5	1590000.5	68	-0.2432
C3N-01502	8	1610000.5	30650000.5	1355	-0.0518
C3N-01502	8	30670000.5	108190000.5	3698	0.0253
C3N-01502	8	108210000.5	125150000.5	846	0.1708
C3N-01502	8	125170000.5	145070000.5	989	0.0682
C3N-01502	9	210000.5	32190000.5	1589	-0.0361
C3N-01502	9	32210000.5	138170000.5	3816	0.0191
C3N-01502	10	70000.5	36110000.5	1793	-0.0478
C3N-01502	10	36130000.5	75250000.5	1690	0.0269
C3N-01502	10	75270000.5	133610000.5	2875	-0.0493
C3N-01502	11	210000.5	13350000.5	640	-0.0461
C3N-01502	11	13370000.5	130410000.5	5536	0.031
C3N-01502	11	130430000.5	135050000.5	232	-0.09
C3N-01502	12	50000.5	5710000.5	283	-0.0137
C3N-01502	12	5730000.5	15010000.5	456	0.0768
C3N-01502	12	15030000.5	18390000.5	168	-0.0515
C3N-01502	12	18410000.5	58050000.5	1797	0.0631
C3N-01502	12	58070000.5	133250000.5	3735	-0.0064
C3N-01502	13	18210000.5	85750000.5	3330	0.0108
C3N-01502	13	85770000.5	114350000.5	1409	-0.0772
C3N-01502	14	16090000.5	106870000.5	4338	0.002
C3N-01502	15	17030000.5	39930000.5	792	0.0057
C3N-01502	15	39950000.5	43210000.5	164	0.1366
C3N-01502	15	43230000.5	45570000.5	112	0.0204
C3N-01502	15	45590000.5	48110000.5	126	-0.153
C3N-01502	15	48130000.5	49150000.5	52	0.1529
C3N-01502	15	49170000.5	75230000.5	1295	-0.0346
C3N-01502	15	75250000.5	101850000.5	1296	0.0295
C3N-01502	16	30000.5	82290000.5	3263	0.0403
C3N-01502	16	82310000.5	89150000.5	341	-0.0545
C3N-01502	16	89170000.5	90090000.5	47	0.0917
C3N-01502	17	150000.5	27410000.5	1080	-0.0332
C3N-01502	17	27430000.5	32770000.5	262	0.1352
C3N-01502	17	32790000.5	34890000.5	105	0.0076
C3N-01502	17	34910000.5	41590000.5	302	0.1429
C3N-01502	17	41610000.5	83210000.5	2020	-0.0221
C3N-01502	18	70000.5	6410000.5	316	-0.0463
C3N-01502	18	6430000.5	25650000.5	645	0.0974
C3N-01502	18	25670000.5	80250000.5	2713	-0.0741
C3N-01502	19	270000.5	28430000.5	1169	0.0664
C3N-01502	19	28450000.5	30970000.5	127	-0.0646
C3N-01502	19	30990000.5	58590000.5	1357	0.0624
C3N-01502	20	70000.5	6430000.5	318	0.0032
C3N-01502	20	6450000.5	30470000.5	1046	-0.0865
C3N-01502	20	30490000.5	31770000.5	51	-0.0186
C3N-01502	20	31790000.5	37270000.5	275	0.1011
C3N-01502	20	37290000.5	64270000.5	1344	-0.0092
C3N-01502	21	5230000.5	38610000.5	1275	0.0316
C3N-01502	21	38630000.5	46670000.5	375	-0.0508
C3N-01502	22	10690000.5	46870000.5	1492	0.0203
C3N-01502	22	46890000.5	49730000.5	140	-0.1275
C3N-01502	22	49750000.5	50750000.5	51	0.0561
C3N-01502	23	250000.5	2770000.5	116	0.1344
C3N-01502	23	2790000.5	39550000.5	1810	0.2788
C3N-01502	23	39570000.5	156010000.5	5276	0.0416
C3N-01502	24	2790000.5	56870000.5	612	-0.1192
C3N-01714	1	830000.5	1610000.5	39	-0.0034
C3N-01714	1	1630000.5	1750000.5	6	0.4395
C3N-01714	1	1770000.5	5590000.5	182	-0.098
C3N-01714	1	5610000.5	55210000.5	2430	0.0133
C3N-01714	1	55230000.5	61570000.5	317	-0.1124
C3N-01714	1	61590000.5	65690000.5	205	0.0358
C3N-01714	1	65710000.5	66630000.5	47	-0.1583
C3N-01714	1	66650000.5	68550000.5	95	0.0506
C3N-01714	1	68570000.5	77510000.5	447	-0.0667
C3N-01714	1	77530000.5	77970000.5	23	0.2747
C3N-01714	1	77990000.5	84110000.5	295	-0.0644
C3N-01714	1	84130000.5	97250000.5	654	0.006
C3N-01714	1	97270000.5	99850000.5	129	-0.1427
C3N-01714	1	99870000.5	100250000.5	20	0.2119
C3N-01714	1	100270000.5	102870000.5	130	-0.1372
C3N-01714	1	102890000.5	103010000.5	7	0.4783
C3N-01714	1	103030000.5	108030000.5	242	-0.144
C3N-01714	1	108050000.5	110450000.5	109	0.0043
C3N-01714	1	110470000.5	112390000.5	97	-0.1709
C3N-01714	1	112410000.5	114950000.5	128	0.0349
C3N-01714	1	114970000.5	119910000.5	248	-0.1082
C3N-01714	1	119930000.5	121410000.5	7	0.3285
C3N-01714	1	121430000.5	121570000.5	8	-0.0773
C3N-01714	1	121590000.5	125050000.5	7	-0.5976
C3N-01714	1	125070000.5	145430000.5	17	-0.0532
C3N-01714	1	145590000.5	152050000.5	186	0.1249
C3N-01714	1	152070000.5	153310000.5	63	-0.0681
C3N-01714	1	153330000.5	157130000.5	191	0.1556
C3N-01714	1	157150000.5	177850000.5	1027	0.0154
C3N-01714	1	177870000.5	185910000.5	402	0.0673
C3N-01714	1	185930000.5	186410000.5	25	0.3693
C3N-01714	1	186430000.5	247030000.5	2977	0.0649
C3N-01714	1	247050000.5	248930000.5	90	-0.0586
C3N-01714	2	30000.5	8530000.5	424	-0.0392
C3N-01714	2	8550000.5	11810000.5	164	0.0788
C3N-01714	2	11830000.5	23410000.5	578	-0.0266
C3N-01714	2	23430000.5	28930000.5	275	0.1043
C3N-01714	2	28950000.5	31890000.5	148	-0.0369
C3N-01714	2	31910000.5	32910000.5	47	0.2276
C3N-01714	2	32930000.5	36790000.5	193	-0.0056
C3N-01714	2	36810000.5	37290000.5	24	0.3284
C3N-01714	2	37310000.5	38210000.5	46	-0.0806
C3N-01714	2	38230000.5	39410000.5	60	0.1818
C3N-01714	2	39430000.5	39790000.5	19	-0.0616
C3N-01714	2	39810000.5	39910000.5	6	-0.475
C3N-01714	2	39930000.5	43470000.5	178	0.0235
C3N-01714	2	43490000.5	44410000.5	47	0.2292
C3N-01714	2	44430000.5	48470000.5	203	0.0373
C3N-01714	2	48490000.5	53670000.5	259	-0.0767
C3N-01714	2	53690000.5	55810000.5	106	0.1861
C3N-01714	2	55830000.5	60750000.5	246	-0.0453
C3N-01714	2	60770000.5	61510000.5	38	0.2507
C3N-01714	2	61530000.5	65650000.5	204	0.0709
C3N-01714	2	65670000.5	68150000.5	124	-0.0658
C3N-01714	2	68170000.5	74350000.5	308	0.0708
C3N-01714	2	74370000.5	84530000.5	506	-0.0241
C3N-01714	2	84550000.5	89770000.5	171	0.0875
C3N-01714	2	89790000.5	94550000.5	10	-0.4349
C3N-01714	2	94610000.5	134930000.5	1830	0.0044
C3N-01714	2	134950000.5	136010000.5	54	0.2092
C3N-01714	2	136030000.5	139590000.5	179	-0.0743
C3N-01714	2	139610000.5	143490000.5	194	0.0949
C3N-01714	2	143510000.5	151150000.5	381	-0.0164
C3N-01714	2	151170000.5	152690000.5	75	0.1735
C3N-01714	2	152710000.5	158410000.5	284	-0.0365
C3N-01714	2	158430000.5	178610000.5	1002	0.0777
C3N-01714	2	178630000.5	178710000.5	5	0.7846
C3N-01714	2	178730000.5	200810000.5	1100	0.0314
C3N-01714	2	200830000.5	203830000.5	149	0.1892
C3N-01714	2	203850000.5	209490000.5	282	-0.0021
C3N-01714	2	209510000.5	210250000.5	37	0.2259
C3N-01714	2	210270000.5	215330000.5	253	0.0077
C3N-01714	2	215350000.5	215430000.5	5	0.6031
C3N-01714	2	215450000.5	242110000.5	1325	0.0171
C3N-01714	3	30000.5	4230000.5	211	-0.0932
C3N-01714	3	4250000.5	5230000.5	49	0.1162
C3N-01714	3	5250000.5	8430000.5	159	-0.0748
C3N-01714	3	8450000.5	9430000.5	49	0.018
C3N-01714	3	9450000.5	10070000.5	32	0.2395
C3N-01714	3	10090000.5	17730000.5	382	0.0311
C3N-01714	3	17750000.5	32630000.5	740	-0.0474
C3N-01714	3	32650000.5	33890000.5	63	0.1794
C3N-01714	3	33910000.5	46430000.5	625	-0.0301
C3N-01714	3	46450000.5	49590000.5	157	0.0909
C3N-01714	3	49610000.5	53930000.5	216	0.0017
C3N-01714	3	53950000.5	56370000.5	122	-0.1237
C3N-01714	3	56390000.5	58570000.5	109	0.0793
C3N-01714	3	58590000.5	69010000.5	521	-0.1145
C3N-01714	3	69030000.5	90250000.5	1057	-0.0482
C3N-01714	3	90470000.5	91290000.5	14	-0.6202
C3N-01714	3	91310000.5	93750000.5	13	-0.1831
C3N-01714	3	93770000.5	136030000.5	2099	0.1118
C3N-01714	3	136050000.5	136970000.5	47	0.3291
C3N-01714	3	137010000.5	138110000.5	56	-0.052
C3N-01714	3	138130000.5	141510000.5	168	0.1144
C3N-01714	3	141530000.5	143070000.5	76	0.2741
C3N-01714	3	143090000.5	182790000.5	1978	0.1152
C3N-01714	3	182810000.5	186030000.5	162	0.2466
C3N-01714	3	186050000.5	198130000.5	593	0.1294
C3N-01714	4	50000.5	9130000.5	444	-0.0589
C3N-01714	4	9150000.5	9210000.5	4	0.7508
C3N-01714	4	9370000.5	24590000.5	754	-0.127
C3N-01714	4	24610000.5	38570000.5	696	-0.0329
C3N-01714	4	38590000.5	42110000.5	176	0.0721
C3N-01714	4	42130000.5	47710000.5	279	-0.0774
C3N-01714	4	47730000.5	48970000.5	63	0.13
C3N-01714	4	48990000.5	70570000.5	933	-0.0603
C3N-01714	4	70590000.5	70770000.5	10	0.3793
C3N-01714	4	70790000.5	75550000.5	239	-0.0858
C3N-01714	4	75570000.5	76190000.5	31	0.1905
C3N-01714	4	76210000.5	84670000.5	419	-0.0689
C3N-01714	4	84690000.5	84890000.5	11	0.417
C3N-01714	4	84910000.5	190010000.5	5222	-0.0468
C3N-01714	5	30000.5	13650000.5	677	0.0433
C3N-01714	5	13670000.5	14690000.5	52	0.2162
C3N-01714	5	14710000.5	19310000.5	227	0.0344
C3N-01714	5	19330000.5	41070000.5	1061	0.11
C3N-01714	5	41090000.5	43690000.5	130	0.0172
C3N-01714	5	43710000.5	55250000.5	360	-0.0635
C3N-01714	5	55270000.5	56030000.5	39	0.1685
C3N-01714	5	56050000.5	69050000.5	648	-0.0715
C3N-01714	5	69070000.5	71010000.5	25	0.2663
C3N-01714	5	71390000.5	81510000.5	504	0.0015
C3N-01714	5	81530000.5	118930000.5	1859	-0.0732
C3N-01714	5	118950000.5	119210000.5	14	0.3448
C3N-01714	5	119230000.5	152030000.5	1635	-0.0514
C3N-01714	5	152050000.5	156870000.5	241	-0.1629
C3N-01714	5	156890000.5	181290000.5	1185	-0.0591
C3N-01714	6	170000.5	17490000.5	863	-0.0034
C3N-01714	6	17510000.5	18310000.5	41	0.19
C3N-01714	6	18330000.5	31490000.5	637	-0.0035
C3N-01714	6	31510000.5	39090000.5	373	0.0697
C3N-01714	6	39110000.5	52610000.5	671	-0.0135
C3N-01714	6	52630000.5	127950000.5	3617	0.0535
C3N-01714	6	127970000.5	159030000.5	1544	0.0942
C3N-01714	6	159050000.5	170590000.5	573	0.0332
C3N-01714	7	50000.5	1430000.5	70	-0.0703
C3N-01714	7	1450000.5	57690000.5	2756	0.0485
C3N-01714	7	57710000.5	61950000.5	29	-0.4327
C3N-01714	7	62170000.5	67470000.5	176	0.038
C3N-01714	7	67490000.5	72150000.5	232	-0.0796
C3N-01714	7	72170000.5	77970000.5	210	0.0746
C3N-01714	7	77990000.5	79570000.5	79	-0.1189
C3N-01714	7	79590000.5	84490000.5	244	0.0547
C3N-01714	7	84510000.5	159310000.5	3667	-0.052
C3N-01714	8	250000.5	30630000.5	1422	-0.1113
C3N-01714	8	30650000.5	31130000.5	25	0.1366
C3N-01714	8	31150000.5	41530000.5	519	-0.1437
C3N-01714	8	41550000.5	114330000.5	3461	-0.01
C3N-01714	8	114350000.5	115190000.5	43	0.6062
C3N-01714	8	115210000.5	123050000.5	392	-0.0233
C3N-01714	8	123070000.5	123290000.5	12	0.3555
C3N-01714	8	123310000.5	124850000.5	78	0.7082
C3N-01714	8	124870000.5	126350000.5	75	-0.048
C3N-01714	8	126370000.5	127910000.5	77	0.7405
C3N-01714	8	127930000.5	128410000.5	25	-0.088
C3N-01714	8	128430000.5	128890000.5	24	0.4995
C3N-01714	8	128910000.5	131930000.5	152	0.1593
C3N-01714	8	131950000.5	133290000.5	67	0.3456
C3N-01714	8	133310000.5	134810000.5	74	0.2101
C3N-01714	8	134830000.5	138090000.5	162	0.1087
C3N-01714	8	138110000.5	140050000.5	97	-0.0593
C3N-01714	8	140070000.5	145070000.5	251	0.0544
C3N-01714	9	210000.5	17510000.5	860	-0.084
C3N-01714	9	17530000.5	30490000.5	644	-0.1387
C3N-01714	9	30510000.5	115130000.5	2758	-0.0512
C3N-01714	9	115150000.5	120250000.5	254	-0.1542
C3N-01714	9	120270000.5	133930000.5	682	-0.0101
C3N-01714	9	133950000.5	138170000.5	207	-0.0867
C3N-01714	10	70000.5	38950000.5	1911	0.0877
C3N-01714	10	38970000.5	42150000.5	33	-0.5278
C3N-01714	10	42230000.5	67810000.5	1173	0.0588
C3N-01714	10	67830000.5	69090000.5	63	0.241
C3N-01714	10	69110000.5	72370000.5	163	0.0931
C3N-01714	10	72390000.5	75470000.5	151	0.2054
C3N-01714	10	75490000.5	86410000.5	532	0.0185
C3N-01714	10	86430000.5	89790000.5	152	0.1244
C3N-01714	10	89810000.5	91730000.5	96	-0.0288
C3N-01714	10	91750000.5	93130000.5	70	0.2084
C3N-01714	10	93150000.5	99190000.5	303	0.0666
C3N-01714	10	99210000.5	104190000.5	248	0.1545
C3N-01714	10	104210000.5	109670000.5	272	-0.0367
C3N-01714	10	109690000.5	111050000.5	69	0.1082
C3N-01714	10	111070000.5	112110000.5	53	-0.1212
C3N-01714	10	112130000.5	128350000.5	808	0.0732
C3N-01714	10	128370000.5	133610000.5	261	0.006
C3N-01714	11	210000.5	32470000.5	1593	-0.0109
C3N-01714	11	32490000.5	33350000.5	44	0.1989
C3N-01714	11	33370000.5	46510000.5	654	-0.0313
C3N-01714	11	46530000.5	48190000.5	84	0.1449
C3N-01714	11	48210000.5	59410000.5	305	-0.0468
C3N-01714	11	59430000.5	63030000.5	179	0.082
C3N-01714	11	63050000.5	63450000.5	21	-0.1757
C3N-01714	11	63470000.5	67710000.5	213	0.102
C3N-01714	11	67730000.5	71890000.5	195	0.0016
C3N-01714	11	71910000.5	78590000.5	329	0.0865
C3N-01714	11	78610000.5	107790000.5	1430	-0.0128
C3N-01714	11	107810000.5	108710000.5	46	0.2302
C3N-01714	11	108730000.5	118010000.5	464	-0.0046
C3N-01714	11	118030000.5	119270000.5	63	0.1682
C3N-01714	11	119290000.5	135050000.5	788	-0.0186
C3N-01714	12	50000.5	34390000.5	1698	0.1505
C3N-01714	12	37270000.5	37450000.5	10	-0.4634
C3N-01714	12	37470000.5	55790000.5	885	0.1159
C3N-01714	12	55810000.5	57810000.5	99	0.3671
C3N-01714	12	57830000.5	63510000.5	283	0.1563
C3N-01714	12	63530000.5	64790000.5	64	0.3574
C3N-01714	12	64810000.5	66210000.5	71	0.6586
C3N-01714	12	66230000.5	71770000.5	275	0.4992
C3N-01714	12	71790000.5	72570000.5	40	0.8323
C3N-01714	12	72590000.5	73770000.5	60	0.5962
C3N-01714	12	73790000.5	102190000.5	1412	-0.0378
C3N-01714	12	102210000.5	103250000.5	53	-0.2507
C3N-01714	12	103270000.5	105170000.5	95	0.0013
C3N-01714	12	105190000.5	106330000.5	58	-0.1577
C3N-01714	12	106350000.5	107290000.5	48	0.032
C3N-01714	12	107310000.5	108490000.5	60	-0.1454
C3N-01714	12	108510000.5	111490000.5	150	0.0383
C3N-01714	12	111510000.5	112510000.5	51	0.1744
C3N-01714	12	112530000.5	114030000.5	74	-0.0422
C3N-01714	12	114050000.5	114190000.5	8	-0.3812
C3N-01714	12	114210000.5	115870000.5	84	-0.0818
C3N-01714	12	115890000.5	116250000.5	19	0.1918
C3N-01714	12	116270000.5	117850000.5	80	-0.0633
C3N-01714	12	117870000.5	118430000.5	28	0.1466
C3N-01714	12	118450000.5	119710000.5	64	-0.1513
C3N-01714	12	119730000.5	123950000.5	212	0.0557
C3N-01714	12	123970000.5	125390000.5	71	-0.0269
C3N-01714	12	125430000.5	132770000.5	363	-0.1335
C3N-01714	12	132790000.5	133250000.5	24	0.023
C3N-01714	13	18210000.5	114350000.5	4739	-0.0092
C3N-01714	14	16090000.5	21930000.5	113	0.0242
C3N-01714	14	21950000.5	22490000.5	28	-0.3127
C3N-01714	14	22510000.5	30570000.5	402	-0.0098
C3N-01714	14	30590000.5	31730000.5	58	0.2236
C3N-01714	14	31750000.5	34390000.5	132	-0.0431
C3N-01714	14	34410000.5	35930000.5	77	0.2349
C3N-01714	14	35950000.5	44890000.5	446	-0.0014
C3N-01714	14	44910000.5	45230000.5	16	0.3906
C3N-01714	14	45250000.5	49570000.5	216	-0.0397
C3N-01714	14	49590000.5	50930000.5	68	0.2111
C3N-01714	14	50950000.5	57490000.5	325	0.0229
C3N-01714	14	57510000.5	57890000.5	20	-0.3238
C3N-01714	14	57910000.5	58150000.5	13	-0.0364
C3N-01714	14	58170000.5	58610000.5	23	0.2593
C3N-01714	14	58630000.5	63370000.5	237	-0.0206
C3N-01714	14	63390000.5	64490000.5	56	0.2032
C3N-01714	14	64510000.5	72830000.5	416	0.0309
C3N-01714	14	72850000.5	75830000.5	150	0.1653
C3N-01714	14	75850000.5	88330000.5	624	-0.0091
C3N-01714	14	88350000.5	94250000.5	293	0.0871
C3N-01714	14	94270000.5	106050000.5	584	0.0093
C3N-01714	14	106070000.5	106270000.5	11	-0.4791
C3N-01714	14	106290000.5	106870000.5	30	-0.0993
